"id","viewCount","likeCount","dislikeCount","favoriteCount","commentCount","title","source"
"uGOEt1PCWio","44119","78","113","0","223","Creflo Dollar defends $65 million jet fundraiser","CNN"
"qI4mmly6YIU","27867","186","170","0","499","Mnuchin: Iran nuclear deal bad then, bad now","CNN"
"bSu1_KUHOoc","1412","17","3","0","8","Report: CIA misled White House","CNN"
"oISID2CcJbc","11773","195","134","0","810","Antwon Rose's mom breaks down in interview","CNN"
"q-oLbkIsYcs","136539","924","756","0","3341","Shooting survivor to Trump: We need more than prayers","CNN"
"vDrrnJw1pi4","205248","578","315","0","923","Meghan Markle will walk herself down the aisle at royal wedding","CNN"
"JZnMtXORZWM","37381","155","131","0","534","Haspel: I will not restart CIA interrogation program","CNN"
"jCAS_lQxKsE","148059","786","347","0","2452","Melania Trump makes surprise visit to border","CNN"
"VeguVGPNURs","40418","425","513","0","1321","Judge slams Trump's family separations at border","CNN"
"6XfZzqh1kws","174476","630","509","0","2146","Trump contradicts John Bolton on North Korea","CNN"
"a4HCULGOxN8","605598","2110","4586","0","12491","Kudlow: Canada's Trudeau stabbed us in the back","CNN"
"_9_ajf67i_g","168999","1141","2385","0","2999","The World Cup sexism that won't go away","CNN"
"Ef0b0wm10Wg","2614","74","5","0","8","Photographer gives sick kids a magical Christmas","CNN"
"ydK6wsuHWi4","24587","127","3","0","29","Bringing shelter to typhoon victims","CNN"
"1DwijJfVbBg","661715","2256","1148","0","939","Trump's never-ending handshake with Macron","CNN"
"tUD3-voH1VQ","36388","58","20","0","136","Terror attacks in Tunisia, France and Kuwait","CNN"
"6E4yYw38LF8","221077","1438","1241","0","7332","Trump defends separating families, falsely blames Democrats","CNN"
"zoXKeo40Lx0","50631","197","9","0","35","Get ready for the Perseid meteor shower","CNN"
"C_QqAto3d0M","214248","825","1924","0","3178","Paul Ryan: Why I don't publicly criticize Trump","CNN"
"YGaQd4-u8dc","279288","358","343","0","201","Software recreates 3D Aurora crime scene","CNN"
"iVc7jmi9yjw","63412","567","564","0","1543","Senator Kirsten Gillibrand calls for elimination of ICE","CNN"
"NGmc8o1Ovns","25150","158","196","0","328","Trump's lookalike gets photo op with Ivanka","CNN"
"0HcWNzyV-is","90797","699","753","0","2436","President Trump tries to shift immigration conversation","CNN"
"5xVruuES_rg","109444","348","198","0","193","Revolutionary organist","CNN"
"WJLtpcljL5o","28605","345","316","0","855","Cory Booker: We need to reclaim our values","CNN"
"xu1osoahEtc","252428","366","29","0","526","Leah Remini challenges Scientology again","CNN"
"JMMHfC1pH0Q","10342","272","151","0","142","The Obamas' cutest moments","CNN"
"UBCLCdhfZBw","349937","1337","1202","0","4196","Israel: Iranian forces fired rockets at Golan Heights","CNN"
"mDtWZl_XlCo","19564","297","165","0","1202","HHS refusing to say how many separated kids still in custody","CNN"
"KUWManHizM0","183224","725","993","0","4352","Samantha Bee apologizes for vulgar remark about Ivanka Trump","CNN"
"YpGnSjeoHFk","328076","2232","215","0","1089","New video from dramatic Thailand cave rescue","CNN"
"SH0iPFJrx_A","33183","254","295","0","970","Sen. Duckworth doesn't join Democrats' calls to abolish ICE","CNN"
"G6DOhioBfyY","1375228","6219","7438","0","6823","Mark Zuckerberg: “I’m really sorry that this happened”","CNN"
"EmJin9Qeg44","4687","28","8","0","18","Greek official: EgyptAir wreckage not found","CNN"
"c8iHftq0MTQ","96914","340","139","0","1030","Trump: I'll invite Kim Jong Un to White House if things go well","CNN"
"Qd_tD6uIW8c","9756","142","70","0","365","Widow of Capital Gazette shooting victim speaks out","CNN"
"Wi0bE0Vum1g","31890","395","433","0","1697","Keith Ellison: Court tailored to Trump's ugly philosophy","CNN"
"Gtn83kxo0Kc","48458","412","652","0","1742","Donald Trump withdraws US from Iran nuclear deal","CNN"
"djlte_UXO_w","3876","21","1","0","13","Mia Farrow pleads for Syrian refugees","CNN"
"UFicjaOxpAU","151068","623","956","0","2470","Scaramucci weighs in on Maxine Waters-Trump feud","CNN"
"DogkWkAhTBM","9663","38","17","0","30","Serial prankster's best joke yet?","CNN"
"F0vtBIRpjws","7347","67","1","0","12","A World Cup Medical Miracle","CNN"
"w2NuT_jAd8E","32535","58","3","0","12","Discovery begins its final flight","CNN"
"SJ8h1r_qv5c","3543669","4130","8239","0","9637","Go inside a horse slaughterhouse","CNN"
"djiYMiBMKV4","4702","122","1","0","14","Sick dogs hit a soft spot for former mobster","CNN"
"mUNKt1uOn84","307438","1305","2095","0","605","'South Park' takes on gun control issue in late...","CNN"
"0CSJcCao2Gg","14461","265","336","0","954","Guatemalan mom temporarily reunites with kids","CNN"
"oPud2WO3m6c","3045","28","5","0","12","Don Lemon and Morgan Spurlock do the robot","CNN"
"4yLR-0pQ5xo","6879","184","15","0","96","Bernie Sanders gaining momentum in presidential race","CNN"
"SUZHB-pijFw","27283","337","504","0","1246","Commentator compares Trump's immigration policy to slavery","CNN"
"qYvZqPGedo0","192804","582","815","0","3001","DHS Secretary Nielsen denies separation amounts to 'child abuse'","CNN"
"X-owuAmXqiI","9536","197","170","0","133","Sanders insists on 60 votes rule to approve Gorsuch","CNN"
"01UdaazoCYs","38187","811","68","0","369","Sen. Bernie Sanders on State of the Union: Full Interview","CNN"
"C-Zj0tfZY6o","335637","2967","3898","0","7950","Donald Trump: 'I think Islam hates us'","CNN"
"QylI-WVENRg","13534","141","215","0","355","What Trump has tweeted about instead of Roy Moore","CNN"
"kJ6yYz4QRsI","954","10","4","0","5","Could hugging it out help you avoid a cold?","CNN"
"h881oIaG-FM","235902","1127","1052","0","6684","Donald Trump says he will sign executive orders to end separations","CNN"
"N43WS85hWrU","40265","257","298","0","795","Clinton: I apologized to Monica Lewinsky","CNN"
"ohZHqDkdowQ","54940","782","443","0","2241","See emotional moment Guatemalan mother reunites with son","CNN"
"PX9reO3QnUA","6846874","9927","20525","0","18765","Trump mocks reporter with disability","CNN"
"ZU5QT9m2Cg0","5841","20","0","0","8","Witness: ""Don't give up, we are going to get ou...","CNN"
"-O2lGk8jS0I","35753","56","5","0","42","Rescuers search for 12 missing in Texas floods","CNN"
"8Svuaj7ySAw","16272","65","5","0","15","Solar Impulse II plane nears its destination","CNN"
"dZcEdmVmIN4","7395","14","0","0","4","Take a Look at This! - Part 95","CNN"
"XCYEDOZH29k","100886","909","1510","0","4585","Democrat Maxine Waters: Time to confront Trump administration","CNN"
"5OUrsKQaReQ","7717","85","66","0","50","Sen. Warren calls Wells Fargo scheme 'staggering fra...","CNN"
"yaphpC0tzTI","5540","16","0","0","2","Take a Look at This! - Part 49","CNN"
"MnR9AVs6Q_c","3793414","4010","10218","0","3185","CNN. Go There.","CNN"
"E2AShqEDS8M","1776","8","6","0","8","Michael Lohan: 'Lindsay needs rehab'","CNN"
"3wAHHdj1-YQ","860","11","8","0","15","Obama calls Romney a pioneer in outsourcing","CNN"
"gXxI_DyUEG4","3567","28","1","0","4","See east coast snow storm in 60 seconds","CNN"
"OnFbuqTdVG0","2150","12","20","0","24","Romney calls Obama the 'outsourcer-in-chief'","CNN"
"sSLwK-mPkTA","2458","20","0","0","10","Ebola patient's family still in apartment","CNN"
"OuTQbJKY7Cc","47123","276","636","0","1957","Sessions doubles down on immigration","CNN"
"UKN8QClWTFQ","58658","364","462","0","1450","President Trump speaks at Memorial Day service","CNN"
"RaGBnxBwgzM","56895","299","808","0","2004","Trump hosts 'celebration' after canceling Eagles visit","CNN"
"FORjbwFDlDs","18302","96","155","0","170","Couple shares their story of escaping Bataclan","CNN"
"p2qOOUpE6vA","9144","16","1","0","1","Take a Look at This! - Part 61","CNN"
"woKGxGWNQYY","3876","11","0","0","2","Stars of new Batman movie attend premiere in New York","CNN"
"xKRX8FrDC3w","2702","11","3","0","5","Interpol issues alert for 'White Widow'","CNN"
"FhqWDqtHu9Y","83","0","0","0","0","CA: HILTON RUNS TO MOM","CNN"
"oZb1wrz9zRI","7244","32","3","0","0","We (Heart) Chocolate","CNN"
"7P6OBXPnQ88","403","3","1","0","0","Fareed Zakaria GPS - Last Look","CNN"
